Time_s,HeartRate_bpm,ArterialPressure_mmHg,MeanArterialPressure_mmHg,SystolicPressure_mmHg,DiastolicPressure_mmHg,OxygenSaturation,RespirationRate_bpm,CardiacOutput_L_min,BloodVolume_mL
0.0,71.9999999989269,106.62747952946819,95.3234178279229,114.25582075441214,73.58306289035397,0.9741251041947515,11.999999999999963,5.785895504704216,5488.938779434853
29.99999999999945,72.75783196152605,66.58976331806463,80.10275585617185,101.30024986205831,56.33213305376135,0.9598280585794886,12.195121951219477,6.8106354722375055,5491.033411686783
75.00000000000222,79.0672597835713,92.10594531193973,85.41486814821113,105.60107151992068,62.79744244717189,0.944232951831088,14.563106796116498,6.939050770033935,5494.331270494877
